debut_year,name,alias,from,fighting_out_of,height,weight,wins,loss,draw,notes
2000,Royce Gracie,,"Rio de Janeiro, Brazil","Rio de Janeiro, Brazil",72,170,1,1,1
2000,Ryan Gracie,,"Rio de Janeiro, Brazil","Rio de Janeiro, Brazil",69,185,5,2,0
2000,Shannon Ritch,The Cannon,"Coolidge, Arizona","Glendale, Arizona",69,205,0,2,0
2000,Takayuki Okada,Giant Ochiai,"Akita, Japan","Akita, Japan",73,290,3,1,0
2000,Tokimitsu Ishizawa,Kendo Kashin,"Aomori, Japan","Aomori, Japan",72,185,1,1,0
2000,Tra Telligman,Trauma,"Dallas, Texas","Dallas, Texas",74,233,1,1,0
2000,Willie Peeters,,"Nijmegen,Netherlands","Nijmegen,Netherlands",69,218,0,1,0
2000,Yoshiaki Yatsu,,"Gunma, Japan","Gunma, Japan",73,265,0,2,0
2001,Alex Andrade,El Toro,"Laredo, Texas","Laredo, Texas",71,185,0,1,0
2001,Alex Stiebling,The Brazilian Killa,"Louisville, Kentucky","Indianapolis, Indiana",74,188,2,2,0
2001,Antônio Rodrigo Nogueira,Minotauro,"Bahia, Brazil","Rio de Janeiro, Brazil",75,240,17,3,1
2001,Antonio Schembri,Nino,"Rio de Janeiro, Brazil","Rio de Janeiro, Brazil",69,185,3,3,0
2001,Assuerio Silva,,"Rio Grande do Norte, Brazil","Curitiba, Brazil",73,241,2,1,0
2001,Bobby Southworth,,"Santa Cruz, California,","Santa Cruz, California",74,228,0,1,0
2001,Chuck Liddell,The Iceman,"Santa Barbara, California","San Luis Obispo, California",74,205, 2,1,0
2001,Denis Sobolev,Hunter,"Minsk, Belarus","Minsk, Belarus",74,216,0,1,0
2001,Don Frye,The Predator,"Sierra Vista, Arizona","Sierra Vista, Arizona",73,247,3,4,0
2001,Jan Nortje,The Giant,"Cape Town, South Africa","Johannesburg, South Africa",83,353,0,1,0
2001,Jeremy Horn,Gumby,"Omaha, Nebraska","Salt Lake City, Utah",73,186,2,0,0
2001,Jose Landi,Pelé,"Curitiba, Brazil","Curitiba, Brazil",71,170,0,2,0
2001,Mario Sperry,The Zen Machine,"Porto Alegre, Brazil","Miami, Florida",73,220,4,3,0
2001,Matt Skelton,The Bedford Banger,"Bedford, England","Bedford, England",75,245,0,1,0
2001,Michiyoshi Ohara,,"Matsumoto, Japan","Matsumoto, Japan",69,231,0,2,0
2001,Mirko Cro Cop,,"Vinkovci, Croatia","Zagreb, Croatia",74,240,18,4,2
2001,Murilo Rua,Ninja,"Curitiba, Brazil","Curitiba, Brazil",71,185,6,7,0
2001,Quinton Jackson,Rampage,"Memphis, Tennessee","Irvine, California",73,253,12,5,0
2001,Ricardo Arona,The Brazilian Tiger,"Niteroi, Brazil","Rio de Janeiro, Brazil",70,198,8,4,0
2001,Semmy Schilt,Hightower,"Rotterdam, Netherlands","Zuidlaren, Netherlands",83,285,4,3,0
2001,Shungo Oyama,,"Nasushiobara-shi, Japan","Nasushiobara-shi, Japan",70,185,1,5,0
2001,Tadao Yasuda,,"Tokyo, Japan","Tokyo, Japan",75,331,1,0,0
2001,Valentijn Overeem,The Python,"Amersfoort, Netherlands","Amsterdam, Netherlands",75,217,0,4,0
2001,Yoshihiro Takayama,,"Sumida, Tokyo","Sumida, Tokyo",77,276,0,3,0
2001,Yoshihisa Yamamoto,,"Kudamatsu, Japan","Kudamatsu, Japan",75,220,3,6,0
2001,Yuki Ishikawa,,Japan,Japan,71,209,0,1,0
2002,Achmed Labasanov,,"Tula, Russia"," Tula, Russia",75,216,0,1,0
2002,Aji Susilo,,Indonesia,Indonesia,70,155,1,0,0
2002,Akira Nitagai,,Japan,Japan,70,175,0,1,0
2002,Alistair Overeem,The Demolition Man,"Hounslow,United Kingdom","Amsterdam, Netherlands",76,244,7,7,0
2002,Anderson Silva,The Spider,"Sao Paulo, Brazil","Curitiba, Brazil",74,185,3,2,0
2002,Andrei Kopylov,,"Ekaterinburg, Russia","Ekaterinburg, Russia",73,264,0,1,0
2002,Antonio Rogerio Nogueira,Minotouro,"Bahia, Brazil","Rio de Janeiro, Brazil",74,205,8,2,0
2002,Bazigit Atajev,Little Volk,"Makhachkala, Russia","Tula, Russia",72,205,0,1,0
2002,Bob Sapp,The Beast,"Colorado Springs, Colorado","Seattle, Washington",78,350,2,1,0
2002,Daisuke Nakamura,,"Tokyo, Japan","Tokyo, Japan",71,154,2,1,0
2002,Daniel Gracie,,"Rio de Janeiro, Brazil","New York City, New York",72,205,2,1,0
2002,Demetrius Gioulacos,,Canada,Canada,71,185,0,1,0
2002,Eiji Mitsuoka,The Heaven-Sent Child of the Cage,"Handa, Japan","Saitama, Japan",67,155,2,2,1
2002,Fatih Kocamis,Turkish Terror,"Frankfurt, Germany","Amsterdam, Netherlands",72,205,1,0,0
2002,Fedor Emelianenko,The Last Emperor,"Rubizhne, Ukrainian SSR","Stary Oskol, Russia",72,240,14,0,1
2002,Gilles Arsene,,"Paris, France","Paris, France",71,1900,1,0,0
2002,Han Ten Yun,,"South Korea","South Korea",71,216,0,1,0
2002,Hidehiko Yoshida,,"Obu, Japan","Obu, Japan",71,225,6,5,1
2002,Hidehisa Matsuda,Crafter M,Japan,Japan,69,185,0,1,0
2002,Hiromitsu Kanehara,,"Owariasahi, Japan","Owariasahi, Japan",70,185,0,4,0
2002,Hirotaka Yokoi,,"Osaka, Japan","Osaka, Japan",71,205,1,4,0
2002,Jerrel Venetiaan,,"Amsterdam, Netherlands","Amsterdam, Netherlands",73,196,1,1,0
2002,Joe Son,,"Huntington Beach, California","Huntington Beach, California",64,235,0,2,0
2002,John Alessio,The Natural,"Vancouver, Canada","Las Vegas, Nevada",70,170,1,0,0
2002,Jong Wang Kim,,"Seoul, South Korea","Seoul, South Korea",73,238,1,1,0
2002,Jukei Nakajima,,Japan,Japan,-,-,1,0,0
2002,Kazuki Okubo,,"Tachikawa, Japan","Tachikawa, Japan",71,175,1,1,0
2002,Ken Orihashi,,Japan,Japan,70,253,0,1,1
2002,Kenichi Yamamoto,,,"Sapporo, Japan",71,169,0,3,0
2002,Kestutis Smirnovas,,"Sakiai, Lithuania","Sakiai, Lithuania",70,185,1,0,0
2002,Kevin Randleman,The Monster,"Sandusky, Ohio","Columbus, Ohio",70,224,4,7,0
2002,Kiyoshi Tamura,,"Okayama, Japan","Okayama, Japan",71,185,5,4,0
2002,Kyosuke Sasaki,,"Kawasaki, Japan","Kawasaki, Japan",67,155,0,0,1
2002,Lloyd Van Dams,The Tornado,"Utrecht, Netherlands","Amsterdam, Netherlands",73,266,0,1,0
2002,Paulo Filho,Ely,"Rio de Janeiro, Brazil","Rio de Janeiro, Brazil",68,185,8,0,0
2002,Ron Waterman,H2O,"Greeley, Colorado","Greeley, Colorado",74,263,2,1,0
2002,Rory Singer,Outburst,"Athens, Georgia","Athens, Georgia",74,185,0,1,0
2002,Scott Bills,,"Venice, Florida","Venice, Florida",70,169,0,1,0
2002,Shinichiro Takamura,,Japan,Japan,-,-,1,0,0
2002,Sokun Koh,,"Koto, Japan","Koto, Japan",73,205,2,0,0
2002,Steve White,,"Upland, California","Upland, California",71,170,0,1,0
2002,Takahiro Oba,,Japan,Japan,72,198,0,3,0
2002,Takashi Sugiura,,"Nagoya Japan","Nagoya, Japan",70,229,1,1,0
2002,Tatsuya Iwasaki,,Japan,Japan,71,199,0,1,0
2002,Tim Catalfo,Obake,"Atlanta, Georgia","Atlanta, Georgia",71,231,0,1,0
2002,Togo Togo,,,,-,-,0,1,0
2002,Tomohiko Hashimoto,,"Nara, Japan","Nara, Japan",71,251,0,1,0
2002,Xue Do Won,,China,China,67,165,0,1,0
2002,Yoshinori Kawakami,Oniki,Japan,Japan,66,205,0,1,0
2002,Yoshinori Sasaki,Mammoth,"Osaka, Japan","Osaka, Japan",74,276,0,1,0
2002,Yuji Hisamatsu,The Pink Typhoon,"Kochi, Japan","Tsurumi, Japan",70,185,1,0,0
2002,Yuki Sasaki,,"Date, Japan","Tokyo, Japan",74,185,0,1,0
2002,Yukiya Naito,,,"Wako, Japan",73,205,0,1,0
2002,Yuriy Kochkine,,"Ekaterinburg, Russia","Ekaterinburg, Russia",76,260,0,1,0
2002,Yushin Okami,Thunder,"Kanagawa, Japan","Kanagawa, Japan",74,170,2,0,0
2002,Yusuke Imamura,,Japan,Japan,69,240,2,3,0
2002,Yutaro Miyamoto,,Japan,Japan,71,181,0,1,0
2003,Alberto Rodriguez,Alberto del Rio,"San Luis Potosí, Mexico","San Luis Potosí, Mexico",77,239,0,2,0
2003,Aleksander Emelianenko,The Grim Reaper,"Stary Oskol, Russia","Saint Petersburg, Russia",78,250,6,2,0
